timestamp,hour,day_of_week,month,is_weekend,is_holiday,temperature_c,rainfall_mm,occupancy_pct,hostel_a_kl,hostel_b_kl,academic_kl,canteen_kl,gardens_kl,admin_lab_kl,total_kl,prev_day_total
2025-02-22 06:00:00,6,5,2,1,0,24.4,0.0,0.0,3.857,2.961,0.2,0.2,1.627,0.064,8.748,151.22
2025-02-22 06:15:00,6,5,2,1,0,23.2,0.0,0.0,3.536,2.973,0.156,0.199,1.531,0.05,8.243,151.22
2025-02-22 06:30:00,6,5,2,1,0,21.6,0.0,0.0,3.418,2.896,0.18,0.174,1.444,0.057,7.908,151.22
2025-02-22 06:45:00,6,5,2,1,0,24.4,0.0,0.0,3.822,3.157,0.172,0.165,1.741,0.055,8.948,151.22
2025-02-22 07:00:00,7,5,2,1,0,24.1,0.0,0.0,3.856,3.381,0.213,3.212,1.858,0.068,12.343,151.22
2025-02-22 07:15:00,7,5,2,1,0,22.3,0.0,0.0,3.573,2.971,0.212,3.125,1.448,0.068,11.073,151.22
2025-02-22 07:30:00,7,5,2,1,0,20.9,0.0,0.0,3.337,2.862,0.166,2.956,1.283,0.053,10.279,151.22
2025-02-22 07:45:00,7,5,2,1,0,22.8,0.0,0.0,3.205,3.512,0.171,2.894,1.262,0.055,10.81,151.22
2025-02-22 08:00:00,8,5,2,1,0,23.2,0.0,0.0,3.715,3.34,0.215,3.025,0.1,0.069,10.212,151.22
2025-02-22 08:15:00,8,5,2,1,0,23.8,0.0,0.0,3.412,3.023,0.206,2.909,0.1,0.066,9.511,151.22
2025-02-22 08:30:00,8,5,2,1,0,21.4,0.0,0.0,3.927,3.174,0.177,2.909,0.1,0.057,10.001,151.22
2025-02-22 08:45:00,8,5,2,1,0,22.5,0.0,0.0,3.653,2.879,0.215,2.942,0.1,0.069,9.586,151.22
2025-02-22 09:00:00,9,5,2,1,0,21.8,8.7,0.0,2.159,1.684,0.166,0.71,0.1,0.053,4.721,151.22
2025-02-22 09:15:00,9,5,2,1,0,23.6,0.0,0.0,2.301,1.887,0.17,0.905,0.1,0.054,5.298,151.22
2025-02-22 09:30:00,9,5,2,1,0,21.5,0.0,0.0,1.71,1.774,0.183,0.877,0.1,0.059,4.55,151.22
2025-02-22 09:45:00,9,5,2,1,0,22.7,0.0,0.0,1.947,1.774,0.156,0.75,0.1,0.05,4.65,151.22
2025-02-22 10:00:00,10,5,2,1,0,24.6,0.0,0.0,1.909,1.738,0.213,0.61,0.1,0.068,4.559,151.22
2025-02-22 10:15:00,10,5,2,1,0,24.2,0.0,0.0,2.133,1.833,0.2,0.919,0.1,0.064,5.15,151.22
2025-02-22 10:30:00,10,5,2,1,0,24.6,0.0,0.0,2.191,1.694,0.167,0.914,0.1,0.053,5.033,151.22
2025-02-22 10:45:00,10,5,2,1,0,23.9,0.0,0.0,2.119,1.768,0.197,0.849,0.1,0.063,4.993,151.22
2025-02-22 11:00:00,11,5,2,1,0,21.9,0.0,0.0,1.862,1.793,0.224,0.721,0.1,0.072,4.626,151.22
2025-02-22 11:15:00,11,5,2,1,0,23.7,0.0,0.0,1.866,1.529,0.189,0.86,0.1,0.061,4.506,151.22
2025-02-22 11:30:00,11,5,2,1,0,22.9,0.0,0.0,1.725,1.742,0.188,0.984,0.1,0.06,4.676,151.22
2025-02-22 11:45:00,11,5,2,1,0,21.8,0.0,0.0,1.973,1.941,0.206,0.932,0.1,0.066,5.056,151.22
2025-02-22 12:00:00,12,5,2,1,0,23.5,0.0,0.0,0.341,0.407,0.217,3.559,0.1,0.07,4.589,151.22
2025-02-22 12:15:00,12,5,2,1,0,20.6,0.0,0.0,0.519,0.34,0.18,3.023,0.1,0.058,4.064,151.22
2025-02-22 12:30:00,12,5,2,1,0,21.4,0.0,0.0,0.391,0.273,0.213,3.283,0.1,0.068,4.185,151.22
2025-02-22 12:45:00,12,5,2,1,0,24.4,0.0,0.0,0.425,0.341,0.176,4.222,0.1,0.056,5.225,151.22
2025-02-22 13:00:00,13,5,2,1,0,22.1,0.0,0.0,0.432,0.313,0.2,3.643,0.1,0.064,4.612,151.22
2025-02-22 13:15:00,13,5,2,1,0,22.3,0.0,0.0,0.379,0.424,0.21,3.803,0.1,0.067,4.842,151.22
2025-02-22 13:30:00,13,5,2,1,0,23.3,0.0,0.0,0.391,0.426,0.233,3.758,0.1,0.075,4.866,151.22
2025-02-22 13:45:00,13,5,2,1,0,19.6,0.0,0.0,0.466,0.387,0.168,3.692,0.1,0.054,4.662,151.22
2025-02-22 14:00:00,14,5,2,1,0,24.0,0.0,0.0,0.426,0.328,0.152,0.197,0.1,0.049,1.228,151.22
2025-02-22 14:15:00,14,5,2,1,0,23.0,0.0,0.0,0.406,0.325,0.198,0.204,0.1,0.063,1.264,151.22
2025-02-22 14:30:00,14,5,2,1,0,25.2,0.0,0.0,0.388,0.311,0.212,0.236,0.1,0.068,1.298,151.22
2025-02-22 14:45:00,14,5,2,1,0,24.8,0.0,0.0,0.263,0.389,0.175,0.212,0.1,0.056,1.176,151.22
2025-02-22 15:00:00,15,5,2,1,0,24.7,5.1,0.0,0.345,0.373,0.213,0.186,0.1,0.068,1.264,151.22
2025-02-22 15:15:00,15,5,2,1,0,21.1,0.0,0.0,0.323,0.332,0.231,0.234,0.1,0.074,1.248,151.22
2025-02-22 15:30:00,15,5,2,1,0,23.4,0.0,0.0,0.311,0.337,0.218,0.189,0.1,0.07,1.197,151.22
2025-02-22 15:45:00,15,5,2,1,0,22.2,0.0,0.0,0.368,0.389,0.228,0.201,0.1,0.073,1.32,151.22
2025-02-22 16:00:00,16,5,2,1,0,22.2,0.0,0.0,0.307,0.362,0.2,0.217,0.1,0.064,1.214,151.22
2025-02-22 16:15:00,16,5,2,1,0,23.1,0.0,0.0,0.383,0.379,0.173,0.214,0.1,0.055,1.272,151.22
2025-02-22 16:30:00,16,5,2,1,0,24.6,0.0,0.0,0.391,0.403,0.165,0.19,0.1,0.053,1.28,151.22
2025-02-22 16:45:00,16,5,2,1,0,20.8,0.0,0.0,0.384,0.406,0.198,0.205,0.1,0.063,1.308,151.22
2025-02-22 17:00:00,17,5,2,1,0,22.9,0.0,0.0,0.391,0.332,0.247,0.208,1.112,0.079,2.309,151.22
2025-02-22 17:15:00,17,5,2,1,0,24.0,0.0,0.0,0.388,0.342,0.22,0.209,1.008,0.07,2.193,151.22
2025-02-22 17:30:00,17,5,2,1,0,22.0,0.0,0.0,0.388,0.417,0.133,0.162,0.883,0.042,1.964,151.22
2025-02-22 17:45:00,17,5,2,1,0,24.6,0.0,0.0,0.41,0.305,0.196,0.214,0.925,0.063,2.077,151.22
2025-02-22 18:00:00,18,5,2,1,0,22.0,0.0,0.0,2.761,2.744,0.21,0.185,1.066,0.067,6.822,151.22
2025-02-22 18:15:00,18,5,2,1,0,21.4,0.0,0.0,3.381,2.162,0.155,0.169,0.972,0.05,6.662,151.22
2025-02-22 18:30:00,18,5,2,1,0,25.0,0.0,0.0,3.255,2.645,0.191,0.193,0.963,0.061,7.198,151.22
2025-02-22 18:45:00,18,5,2,1,0,22.0,0.0,0.0,3.029,2.506,0.189,0.23,1.064,0.06,6.866,151.22
2025-02-22 19:00:00,19,5,2,1,0,22.6,0.0,0.0,3.375,2.424,0.184,2.553,0.1,0.059,8.461,151.22
2025-02-22 19:15:00,19,5,2,1,0,25.3,0.0,0.0,2.861,2.492,0.204,2.358,0.1,0.065,7.971,151.22
2025-02-22 19:30:00,19,5,2,1,0,22.2,0.0,0.0,2.653,2.511,0.229,2.55,0.1,0.073,7.881,151.22
2025-02-22 19:45:00,19,5,2,1,0,25.7,0.0,0.0,3.185,2.758,0.158,2.343,0.1,0.051,8.496,151.22
2025-02-22 20:00:00,20,5,2,1,0,21.9,0.0,0.0,3.372,2.486,0.179,2.994,0.1,0.057,8.907,151.22
2025-02-22 20:15:00,20,5,2,1,0,25.1,0.0,0.0,3.275,2.267,0.197,2.639,0.1,0.063,8.416,151.22
2025-02-22 20:30:00,20,5,2,1,0,20.6,0.0,0.0,2.404,2.398,0.219,1.612,0.1,0.07,6.552,151.22
2025-02-22 20:45:00,20,5,2,1,0,25.9,0.0,0.0,3.023,2.407,0.16,2.468,0.1,0.051,8.123,151.22
2025-02-22 21:00:00,21,5,2,1,0,22.5,0.0,0.0,2.918,2.516,0.191,0.209,0.1,0.061,5.829,151.22
2025-02-22 21:15:00,21,5,2,1,0,22.7,0.0,0.0,3.364,2.75,0.196,0.207,0.1,0.063,6.503,151.22
2025-02-22 21:30:00,21,5,2,1,0,22.9,0.0,0.0,3.076,2.755,0.23,0.185,0.1,0.073,6.256,151.22
2025-02-22 21:45:00,21,5,2,1,0,22.0,0.0,0.0,2.442,3.14,0.211,0.164,0.1,0.067,5.939,151.22
2025-02-22 22:00:00,22,5,2,1,0,19.3,0.0,0.0,0.382,0.357,0.208,0.212,0.1,0.067,1.267,151.22
2025-02-22 22:15:00,22,5,2,1,0,24.7,0.0,0.0,0.493,0.402,0.193,0.191,0.1,0.062,1.417,151.22
2025-02-22 22:30:00,22,5,2,1,0,21.5,0.0,0.0,0.42,0.392,0.191,0.234,0.1,0.061,1.353,151.22
2025-02-22 22:45:00,22,5,2,1,0,23.8,0.0,0.0,0.297,0.404,0.204,0.203,0.1,0.065,1.247,151.22
2025-02-22 23:00:00,23,5,2,1,0,22.2,0.0,0.0,0.469,0.454,0.201,0.209,0.1,0.064,1.454,151.22
2025-02-22 23:15:00,23,5,2,1,0,24.8,0.0,0.0,0.481,0.347,0.2,0.192,0.1,0.064,1.361,151.22
2025-02-22 23:30:00,23,5,2,1,0,21.4,0.0,0.0,0.343,0.459,0.207,0.223,0.1,0.066,1.353,151.22
2025-02-22 23:45:00,23,5,2,1,0,25.8,0.0,0.0,0.355,0.379,0.23,0.188,0.1,0.074,1.311,151.22
2025-02-23 00:00:00,0,6,2,1,0,24.5,16.5,0.0,0.349,0.236,0.209,0.188,0.1,0.067,1.128,93.94
2025-02-23 00:15:00,0,6,2,1,0,25.2,0.0,0.0,0.366,0.384,0.216,0.206,0.1,0.069,1.323,93.94
2025-02-23 00:30:00,0,6,2,1,0,22.9,0.0,0.0,0.362,0.376,0.196,0.196,0.1,0.063,1.26,93.94
2025-02-23 00:45:00,0,6,2,1,0,20.4,0.0,0.0,0.45,0.353,0.184,0.142,0.1,0.059,1.24,93.94
2025-02-23 01:00:00,1,6,2,1,0,18.6,0.0,0.0,0.41,0.303,0.188,0.237,0.1,0.06,1.238,93.94
2025-02-23 01:15:00,1,6,2,1,0,23.4,0.0,0.0,0.315,0.377,0.184,0.191,0.1,0.059,1.197,93.94
2025-02-23 01:30:00,1,6,2,1,0,22.3,0.0,0.0,0.383,0.292,0.211,0.192,0.1,0.068,1.21,93.94
2025-02-23 01:45:00,1,6,2,1,0,21.6,0.0,0.0,0.466,0.339,0.207,0.186,0.1,0.066,1.321,93.94
2025-02-23 02:00:00,2,6,2,1,0,20.6,0.0,0.0,0.457,0.407,0.229,0.217,0.1,0.073,1.428,93.94
2025-02-23 02:15:00,2,6,2,1,0,24.8,0.0,0.0,0.324,0.338,0.222,0.216,0.1,0.071,1.252,93.94
2025-02-23 02:30:00,2,6,2,1,0,24.8,0.0,0.0,0.407,0.379,0.221,0.193,0.1,0.071,1.348,93.94
2025-02-23 02:45:00,2,6,2,1,0,20.1,0.0,0.0,0.442,0.296,0.223,0.197,0.1,0.071,1.277,93.94
2025-02-23 03:00:00,3,6,2,1,0,23.3,0.0,0.0,0.337,0.316,0.211,0.175,0.1,0.068,1.179,93.94
2025-02-23 03:15:00,3,6,2,1,0,23.7,0.0,0.0,0.467,0.407,0.206,0.167,0.1,0.066,1.382,93.94
2025-02-23 03:30:00,3,6,2,1,0,22.2,0.0,0.0,0.383,0.364,0.179,0.217,0.1,0.057,1.262,93.94
2025-02-23 03:45:00,3,6,2,1,0,24.5,0.0,0.0,0.353,0.361,0.185,0.241,0.1,0.059,1.277,93.94
2025-02-23 04:00:00,4,6,2,1,0,21.5,0.0,0.0,0.417,0.328,0.224,0.193,0.1,0.072,1.29,93.94
2025-02-23 04:15:00,4,6,2,1,0,24.1,0.0,0.0,0.45,0.354,0.233,0.206,0.1,0.074,1.389,93.94
2025-02-23 04:30:00,4,6,2,1,0,25.2,0.0,0.0,0.326,0.294,0.195,0.185,0.1,0.062,1.145,93.94
2025-02-23 04:45:00,4,6,2,1,0,20.3,0.0,0.0,0.395,0.303,0.146,0.181,0.1,0.047,1.127,93.94
2025-02-23 05:00:00,5,6,2,1,0,27.5,0.0,0.0,0.474,0.425,0.219,0.218,0.1,0.07,1.503,93.94
2025-02-23 05:15:00,5,6,2,1,0,20.5,0.0,0.0,0.338,0.355,0.196,0.199,0.1,0.063,1.203,93.94
2025-02-23 05:30:00,5,6,2,1,0,22.1,0.0,0.0,0.406,0.358,0.203,0.214,0.1,0.065,1.306,93.94
2025-02-23 05:45:00,5,6,2,1,0,23.2,0.0,0.0,0.43,0.393,0.199,0.251,0.1,0.064,1.401,93.94
2025-02-23 06:00:00,6,6,2,1,0,23.6,0.0,0.0,3.408,3.029,0.21,0.182,1.618,0.067,8.327,93.94
2025-02-23 06:15:00,6,6,2,1,0,22.9,0.0,0.0,3.377,2.997,0.183,0.173,1.451,0.059,8.031,93.94
2025-02-23 06:30:00,6,6,2,1,0,22.9,0.0,0.0,3.325,3.642,0.206,0.17,1.757,0.066,8.932,93.94
2025-02-23 06:45:00,6,6,2,1,0,20.9,0.0,0.0,3.297,3.167,0.226,0.178,1.428,0.072,8.071,93.94
2025-02-23 07:00:00,7,6,2,1,0,22.6,0.0,0.0,3.898,2.989,0.198,3.387,1.421,0.063,11.633,93.94
2025-02-23 07:15:00,7,6,2,1,0,23.3,0.0,0.0,3.353,3.109,0.186,3.524,1.698,0.059,11.649,93.94
2025-02-23 07:30:00,7,6,2,1,0,23.0,0.0,0.0,3.731,3.603,0.189,2.761,1.574,0.061,11.62,93.94
2025-02-23 07:45:00,7,6,2,1,0,20.4,0.0,0.0,3.305,3.088,0.182,2.97,1.505,0.058,10.686,93.94
2025-02-23 08:00:00,8,6,2,1,0,22.9,0.0,0.0,3.171,3.045,0.167,3.071,0.1,0.053,9.362,93.94
2025-02-23 08:15:00,8,6,2,1,0,25.2,0.0,0.0,3.44,2.99,0.205,2.643,0.1,0.065,9.311,93.94
2025-02-23 08:30:00,8,6,2,1,0,22.7,0.0,0.0,3.814,2.938,0.182,2.677,0.1,0.058,9.509,93.94
2025-02-23 08:45:00,8,6,2,1,0,25.5,0.0,0.0,2.75,3.199,0.184,3.55,0.1,0.059,9.72,93.94
2025-02-23 09:00:00,9,6,2,1,0,20.5,0.0,0.0,2.1,1.697,0.204,0.977,0.1,0.065,4.952,93.94
2025-02-23 09:15:00,9,6,2,1,0,20.8,0.0,0.0,2.17,1.793,0.208,0.598,0.1,0.067,4.758,93.94
2025-02-23 09:30:00,9,6,2,1,0,21.9,0.0,0.0,1.764,1.647,0.149,0.761,0.1,0.048,4.331,93.94
2025-02-23 09:45:00,9,6,2,1,0,19.5,0.0,0.0,2.042,1.565,0.183,0.734,0.1,0.059,4.483,93.94
2025-02-23 10:00:00,10,6,2,1,0,21.7,0.0,0.0,2.173,1.563,0.211,0.673,0.1,0.068,4.637,93.94
2025-02-23 10:15:00,10,6,2,1,0,23.1,0.0,0.0,2.198,1.479,0.19,0.835,0.1,0.061,4.743,93.94
2025-02-23 10:30:00,10,6,2,1,0,24.1,0.0,0.0,1.686,1.948,0.207,0.836,0.1,0.066,4.75,93.94
2025-02-23 10:45:00,10,6,2,1,0,19.7,0.0,0.0,1.796,1.479,0.184,0.737,0.1,0.059,4.174,93.94
2025-02-23 11:00:00,11,6,2,1,0,21.4,0.0,0.0,1.944,1.947,0.183,0.673,0.1,0.059,4.744,93.94
2025-02-23 11:15:00,11,6,2,1,0,23.4,0.0,0.0,2.458,2.193,0.205,0.685,0.1,0.065,5.574,93.94
2025-02-23 11:30:00,11,6,2,1,0,23.6,0.0,0.0,1.79,1.796,0.193,0.724,0.1,0.062,4.563,93.94
2025-02-23 11:45:00,11,6,2,1,0,23.3,0.0,0.0,2.029,1.849,0.211,0.946,0.1,0.067,5.079,93.94
2025-02-23 12:00:00,12,6,2,1,0,21.5,0.0,0.0,0.518,0.372,0.206,3.526,0.1,0.066,4.632,93.94
2025-02-23 12:15:00,12,6,2,1,0,20.3,0.0,0.0,0.469,0.382,0.195,3.616,0.1,0.062,4.639,93.94
2025-02-23 12:30:00,12,6,2,1,0,26.1,0.0,0.0,0.355,0.381,0.216,3.222,0.1,0.069,4.301,93.94
2025-02-23 12:45:00,12,6,2,1,0,19.7,0.0,0.0,0.455,0.4,0.215,3.742,0.1,0.069,4.775,93.94
2025-02-23 13:00:00,13,6,2,1,0,22.1,0.0,0.0,0.393,0.333,0.196,3.302,0.1,0.063,4.259,93.94
2025-02-23 13:15:00,13,6,2,1,0,23.3,0.0,0.0,0.381,0.367,0.21,3.83,0.1,0.067,4.838,93.94
2025-02-23 13:30:00,13,6,2,1,0,24.1,0.0,0.0,0.399,0.21,0.174,3.563,0.1,0.056,4.414,93.94
2025-02-23 13:45:00,13,6,2,1,0,23.7,0.0,0.0,0.328,0.384,0.146,3.394,0.1,0.047,4.305,93.94
2025-02-23 14:00:00,14,6,2,1,0,21.1,0.0,0.0,0.438,0.387,0.199,0.215,0.1,0.064,1.354,93.94
2025-02-23 14:15:00,14,6,2,1,0,21.8,0.0,0.0,0.414,0.383,0.189,0.212,0.1,0.061,1.316,93.94
2025-02-23 14:30:00,14,6,2,1,0,25.0,0.0,0.0,0.415,0.383,0.197,0.203,0.1,0.063,1.34,93.94
2025-02-23 14:45:00,14,6,2,1,0,22.1,0.0,0.0,0.436,0.406,0.207,0.202,0.1,0.066,1.375,93.94
2025-02-23 15:00:00,15,6,2,1,0,22.1,0.0,0.0,0.367,0.376,0.22,0.249,0.1,0.07,1.341,93.94
2025-02-23 15:15:00,15,6,2,1,0,25.2,0.0,0.0,0.339,0.389,0.204,0.202,0.1,0.065,1.281,93.94
2025-02-23 15:30:00,15,6,2,1,0,22.1,0.0,0.0,0.41,0.3,0.207,0.188,0.1,0.066,1.235,93.94
2025-02-23 15:45:00,15,6,2,1,0,24.9,0.0,0.0,0.346,0.328,0.253,0.191,0.1,0.081,1.278,93.94
2025-02-23 16:00:00,16,6,2,1,0,22.3,0.0,0.0,0.355,0.337,0.227,0.17,0.1,0.073,1.227,93.94
2025-02-23 16:15:00,16,6,2,1,0,22.8,0.0,0.0,0.501,0.325,0.189,0.189,0.1,0.06,1.328,93.94
2025-02-23 16:30:00,16,6,2,1,0,19.3,0.0,0.0,0.46,0.366,0.203,0.239,0.1,0.065,1.371,93.94
2025-02-23 16:45:00,16,6,2,1,0,22.1,0.0,0.0,0.367,0.342,0.191,0.215,0.1,0.061,1.238,93.94
2025-02-23 17:00:00,17,6,2,1,0,21.2,0.0,0.0,0.423,0.426,0.225,0.239,1.009,0.072,2.313,93.94
2025-02-23 17:15:00,17,6,2,1,0,22.0,0.0,0.0,0.46,0.384,0.225,0.202,0.673,0.072,1.955,93.94
2025-02-23 17:30:00,17,6,2,1,0,24.3,0.0,0.0,0.361,0.428,0.215,0.19,0.999,0.069,2.221,93.94
2025-02-23 17:45:00,17,6,2,1,0,20.8,0.0,0.0,0.339,0.403,0.177,0.224,1.128,0.057,2.244,93.94
2025-02-23 18:00:00,18,6,2,1,0,22.6,0.0,0.0,3.075,3.056,0.21,0.21,0.925,0.067,7.338,93.94
2025-02-23 18:15:00,18,6,2,1,0,22.2,0.0,0.0,2.493,2.726,0.218,0.189,1.053,0.07,6.554,93.94
2025-02-23 18:30:00,18,6,2,1,0,18.1,0.0,0.0,2.867,3.211,0.215,0.173,0.924,0.069,7.089,93.94
2025-02-23 18:45:00,18,6,2,1,0,26.0,9.2,0.0,2.624,2.513,0.225,0.196,0.1,0.072,5.673,93.94
2025-02-23 19:00:00,19,6,2,1,0,19.8,0.0,0.0,2.335,3.337,0.183,2.641,0.1,0.059,8.299,93.94
2025-02-23 19:15:00,19,6,2,1,0,25.7,0.0,0.0,2.752,2.602,0.179,2.339,0.1,0.057,7.937,93.94
2025-02-23 19:30:00,19,6,2,1,0,23.6,0.0,0.0,2.874,3.045,0.218,2.555,0.1,0.07,8.667,93.94
2025-02-23 19:45:00,19,6,2,1,0,22.0,0.0,0.0,2.968,2.953,0.198,2.987,0.1,0.063,8.991,93.94
2025-02-23 20:00:00,20,6,2,1,0,22.1,0.0,0.0,2.251,2.813,0.179,2.482,0.1,0.057,7.65,93.94
2025-02-23 20:15:00,20,6,2,1,0,23.4,0.0,0.0,3.232,2.329,0.226,2.388,0.1,0.072,8.156,93.94
2025-02-23 20:30:00,20,6,2,1,0,22.4,0.0,0.0,3.387,3.331,0.212,2.72,0.1,0.068,9.543,93.94
2025-02-23 20:45:00,20,6,2,1,0,24.1,0.0,0.0,3.114,2.501,0.208,1.676,0.1,0.066,7.516,93.94
2025-02-23 21:00:00,21,6,2,1,0,21.9,0.0,0.0,3.805,2.539,0.209,0.208,0.1,0.067,6.716,93.94
2025-02-23 21:15:00,21,6,2,1,0,23.0,0.0,0.0,3.269,2.789,0.19,0.184,0.1,0.061,6.429,93.94
2025-02-23 21:30:00,21,6,2,1,0,19.7,0.0,0.0,3.478,2.401,0.164,0.211,0.1,0.053,6.141,93.94
2025-02-23 21:45:00,21,6,2,1,0,22.8,0.0,0.0,2.892,2.486,0.216,0.185,0.1,0.069,5.794,93.94
2025-02-23 22:00:00,22,6,2,1,0,24.3,0.0,0.0,0.46,0.301,0.208,0.183,0.1,0.067,1.295,93.94
2025-02-23 22:15:00,22,6,2,1,0,22.7,0.0,0.0,0.426,0.43,0.185,0.198,0.1,0.059,1.36,93.94
2025-02-23 22:30:00,22,6,2,1,0,23.6,0.0,0.0,0.451,0.401,0.201,0.191,0.1,0.064,1.377,93.94
2025-02-23 22:45:00,22,6,2,1,0,21.9,0.0,0.0,0.339,0.329,0.197,0.194,0.1,0.063,1.184,93.94
2025-02-23 23:00:00,23,6,2,1,0,23.4,0.0,0.0,0.472,0.364,0.205,0.208,0.1,0.066,1.383,93.94
2025-02-23 23:15:00,23,6,2,1,0,22.9,0.0,0.0,0.43,0.399,0.195,0.176,0.1,0.062,1.327,93.94
2025-02-23 23:30:00,23,6,2,1,0,22.7,0.0,0.0,0.389,0.306,0.202,0.199,0.1,0.065,1.228,93.94
2025-02-23 23:45:00,23,6,2,1,0,21.4,0.0,0.0,0.502,0.37,0.215,0.224,0.1,0.069,1.432,93.94
2025-02-24 00:00:00,0,0,2,0,0,24.3,0.0,0.5,0.501,0.463,0.084,0.205,0.1,0.027,1.354,160.72
2025-02-24 00:15:00,0,0,2,0,0,24.2,0.0,0.55,0.494,0.432,0.106,0.245,0.1,0.034,1.385,160.72
2025-02-24 00:30:00,0,0,2,0,0,24.0,0.0,0.54,0.491,0.4,0.109,0.194,0.1,0.035,1.302,160.72
2025-02-24 00:45:00,0,0,2,0,0,20.5,0.0,0.56,0.486,0.539,0.105,0.191,0.1,0.034,1.4,160.72
2025-02-24 01:00:00,1,0,2,0,0,23.2,0.0,0.54,0.513,0.425,0.102,0.228,0.1,0.033,1.366,160.72
2025-02-24 01:15:00,1,0,2,0,0,21.3,0.0,0.65,0.413,0.432,0.109,0.204,0.1,0.035,1.249,160.72
2025-02-24 01:30:00,1,0,2,0,0,23.4,0.0,0.6,0.493,0.434,0.099,0.161,0.1,0.032,1.289,160.72
2025-02-24 01:45:00,1,0,2,0,0,22.7,0.0,0.6,0.54,0.431,0.099,0.202,0.1,0.032,1.366,160.72
2025-02-24 02:00:00,2,0,2,0,0,21.1,0.0,0.52,0.609,0.435,0.104,0.192,0.1,0.033,1.422,160.72
2025-02-24 02:15:00,2,0,2,0,0,21.8,0.0,0.58,0.45,0.382,0.108,0.2,0.1,0.034,1.235,160.72
2025-02-24 02:30:00,2,0,2,0,0,26.3,4.3,0.54,0.571,0.385,0.087,0.189,0.1,0.028,1.349,160.72
2025-02-24 02:45:00,2,0,2,0,0,25.7,0.0,0.55,0.601,0.439,0.108,0.204,0.1,0.034,1.469,160.72
2025-02-24 03:00:00,3,0,2,0,0,22.8,0.0,0.58,0.45,0.457,0.08,0.204,0.1,0.026,1.283,160.72
2025-02-24 03:15:00,3,0,2,0,0,22.5,0.0,0.6,0.47,0.488,0.102,0.228,0.1,0.033,1.381,160.72
2025-02-24 03:30:00,3,0,2,0,0,21.7,0.0,0.52,0.487,0.429,0.12,0.212,0.1,0.038,1.342,160.72
2025-02-24 03:45:00,3,0,2,0,0,20.9,0.0,0.49,0.47,0.474,0.101,0.192,0.1,0.032,1.32,160.72
2025-02-24 04:00:00,4,0,2,0,0,22.8,0.0,0.52,0.471,0.488,0.098,0.223,0.1,0.031,1.375,160.72
2025-02-24 04:15:00,4,0,2,0,0,21.6,0.0,0.48,0.518,0.499,0.092,0.184,0.1,0.03,1.377,160.72
2025-02-24 04:30:00,4,0,2,0,0,19.6,0.0,0.52,0.543,0.514,0.09,0.193,0.1,0.029,1.406,160.72
2025-02-24 04:45:00,4,0,2,0,0,20.0,0.0,0.6,0.385,0.476,0.096,0.203,0.1,0.031,1.238,160.72
2025-02-24 05:00:00,5,0,2,0,0,22.3,0.0,0.54,4.838,4.019,0.108,0.228,0.1,0.035,9.063,160.72
2025-02-24 05:15:00,5,0,2,0,0,22.7,0.0,0.64,4.398,4.162,0.108,0.164,0.1,0.034,8.728,160.72
2025-02-24 05:30:00,5,0,2,0,0,23.4,0.0,0.49,4.587,3.62,0.106,0.187,0.1,0.034,8.435,160.72
2025-02-24 05:45:00,5,0,2,0,0,21.2,0.0,0.57,4.141,4.235,0.1,0.218,0.1,0.032,8.525,160.72
2025-02-24 06:00:00,6,0,2,0,0,24.6,0.0,0.55,5.056,3.7,0.121,0.173,1.392,0.039,10.303,160.72
2025-02-24 06:15:00,6,0,2,0,0,22.0,0.0,0.58,4.052,4.932,0.091,0.206,1.481,0.029,10.468,160.72
2025-02-24 06:30:00,6,0,2,0,0,25.1,0.0,0.47,4.681,4.455,0.101,0.184,1.65,0.032,10.942,160.72
2025-02-24 06:45:00,6,0,2,0,0,20.1,0.0,0.62,3.913,3.369,0.093,0.207,1.361,0.03,8.618,160.72
2025-02-24 07:00:00,7,0,2,0,0,22.4,0.0,0.54,4.747,4.155,0.097,2.795,1.417,0.031,12.871,160.72
2025-02-24 07:15:00,7,0,2,0,0,22.1,0.0,0.54,3.944,4.276,0.102,2.753,1.522,0.033,12.257,160.72
2025-02-24 07:30:00,7,0,2,0,0,22.7,0.0,0.46,3.834,4.197,0.096,2.657,1.647,0.031,12.131,160.72
2025-02-24 07:45:00,7,0,2,0,0,21.9,0.0,0.6,4.639,4.111,0.097,2.801,1.398,0.031,12.679,160.72
2025-02-24 08:00:00,8,0,2,0,0,20.8,0.0,0.97,2.294,2.086,2.642,2.703,0.1,0.845,10.287,160.72
2025-02-24 08:15:00,8,0,2,0,0,23.3,0.0,0.92,2.112,1.682,3.062,2.43,0.1,0.98,10.121,160.72
2025-02-24 08:30:00,8,0,2,0,0,23.8,0.0,0.9,2.436,1.767,2.37,2.345,0.1,0.758,9.572,160.72
2025-02-24 08:45:00,8,0,2,0,0,21.9,0.0,0.94,2.138,1.747,2.933,2.671,0.1,0.939,10.206,160.72
2025-02-24 09:00:00,9,0,2,0,0,21.5,0.0,0.94,2.089,2.134,3.045,0.662,0.1,0.974,8.713,160.72
2025-02-24 09:15:00,9,0,2,0,0,23.6,0.0,0.96,1.984,1.98,2.574,0.946,0.1,0.824,8.223,160.72
2025-02-24 09:30:00,9,0,2,0,0,23.7,0.0,1.02,2.414,2.028,2.918,0.815,0.1,0.934,9.011,160.72
